nct_id,classification,status
NCT02872701,1,processed
NCT03452137,0,processed
NCT01032200,1,processed
NCT02423876,1,processed
NCT00323115,1,processed
NCT02907099,1,processed
NCT01692743,1,processed
NCT00467870,1,processed
NCT03807700,0,processed
NCT02030834,1,processed
NCT02028507,1,processed
NCT03418324,1,processed
NCT00309907,1,processed
NCT01033942,0,processed
NCT01773967,0,processed
NCT04764630,1,processed
NCT04140266,1,processed
NCT04280081,1,processed
NCT04015518,0,processed
NCT00787722,1,processed
NCT03738397,1,processed
NCT00835081,0,processed
NCT03711500,1,processed
NCT00936936,1,processed
NCT03810495,1,processed
NCT01080677,1,processed
NCT01878006,1,processed
NCT04343287,1,processed
NCT04052139,1,processed
NCT00799383,1,processed
NCT00218062,1,processed
NCT02151253,1,processed
NCT01540825,1,processed
NCT04568031,1,processed
NCT03354637,0,processed
NCT01420146,1,processed
NCT03150810,1,processed
NCT01574183,1,processed
NCT00919633,1,processed
NCT01757184,1,processed
NCT00718094,1,processed
NCT04537923,0,processed
NCT03551496,1,processed
NCT00854087,1,processed
NCT02777268,1,processed
NCT05021900,1,processed
NCT03493828,1,processed
NCT03038113,-1,processed
NCT05780463,1,processed
NCT04095858,-1,processed
NCT03335774,0,processed
NCT00793624,0,processed
NCT01158378,1,processed
NCT00593840,1,processed
NCT05457842,-1,processed
NCT05827068,1,processed
NCT04045613,1,processed
NCT02760407,1,processed
NCT00726596,0,processed
NCT00797667,0,processed
NCT02799472,0,processed
NCT03282799,1,processed
NCT01624662,1,processed
NCT03740919,0,processed
NCT03743636,0,processed
NCT04056195,1,processed
NCT03662659,1,processed
NCT03854227,0,processed
NCT04447040,1,processed
NCT00309842,1,processed
NCT04577794,0,processed
NCT03748979,1,processed
NCT04729309,1,processed
NCT04124432,1,processed
NCT05478252,0,processed
NCT00970593,0,processed
NCT04099251,1,processed
NCT03548064,1,processed
NCT04915950,-1,processed
NCT04550234,1,processed
NCT01639729,1,processed
NCT01150461,1,processed
NCT00676793,1,processed
NCT02885506,1,processed
NCT00969618,1,processed
NCT02608684,1,processed
NCT00851006,1,processed
NCT00802464,1,processed
NCT00331344,1,processed
NCT02413255,-1,processed
NCT03734588,1,processed
NCT03406156,1,processed
NCT03268343,0,processed
NCT01597778,0,processed
NCT01818492,1,processed
NCT03970733,1,processed
NCT02036775,1,processed
NCT01542398,1,processed
NCT04530136,1,processed
NCT02018627,1,processed
NCT01124370,1,processed
NCT00351416,1,processed
NCT02492841,1,processed
NCT03864042,0,processed
NCT00772148,1,processed
NCT00769704,1,processed
NCT01689363,1,processed
NCT04493931,-1,processed
NCT03579693,0,processed
NCT01600014,1,processed
NCT00589667,1,processed
NCT05894577,0,processed
NCT00834106,1,processed
NCT03449147,0,processed
NCT00069095,1,processed
NCT04798781,1,processed
NCT01083667,1,processed
NCT02120469,1,processed
NCT00656630,1,processed
NCT00682838,0,processed
NCT00384449,1,processed
NCT01469715,1,processed
NCT05098054,1,processed
NCT04111510,1,processed
NCT00973700,1,processed
NCT01553136,1,processed
NCT00019682,1,processed
NCT01324102,0,processed
NCT00077064,1,processed
NCT01169649,1,processed
NCT01386125,1,processed
NCT02712554,0,processed
NCT00514046,1,processed
NCT04323306,1,processed
NCT02699086,1,processed
NCT03631407,1,processed
NCT03572933,1,processed
NCT04426695,0,processed
NCT00896064,1,processed
NCT04266028,1,processed
NCT00105469,1,processed
NCT03765138,1,processed
NCT01522976,1,processed
NCT02462603,1,processed
NCT00855803,1,processed
NCT00880919,1,processed
NCT00877071,1,processed
NCT03881852,1,processed
NCT01434693,1,processed
NCT03398330,1,processed
NCT02955069,1,processed
NCT03868124,0,processed
NCT01440881,1,processed
NCT03711279,1,processed
NCT01120626,1,processed
NCT02317991,1,processed
NCT03449901,1,processed
NCT00196313,1,processed
NCT03019588,0,processed
NCT00088595,1,processed
NCT03421730,1,processed
NCT02748317,1,processed
NCT00859573,-1,processed
NCT02230579,1,processed
NCT02980523,0,processed
NCT03275064,0,processed
NCT02770391,1,processed
NCT03944057,1,processed
NCT02055963,0,processed
NCT00819013,1,processed
NCT01744340,1,processed
NCT01451814,0,processed
NCT03764007,1,processed
NCT00296192,1,processed
NCT03470441,1,processed
NCT02624180,1,processed
NCT00439374,0,processed
NCT03340766,1,processed
NCT04622735,0,processed
NCT04210180,1,processed
NCT04484935,1,processed
NCT04009096,0,processed
NCT00131248,1,processed
NCT00847613,0,processed
NCT03138733,1,processed
NCT00680628,1,processed
NCT01573754,1,processed
NCT04774237,1,processed
NCT01074437,0,processed
NCT03373006,1,processed
NCT02267226,1,processed
NCT03093207,1,processed
NCT02255357,1,processed
NCT04700176,1,processed
NCT03488225,1,processed
NCT03472885,1,processed
NCT03553940,1,processed
NCT03847519,1,processed
NCT00952289,1,processed
NCT01843751,1,processed
NCT00914810,0,processed
NCT02961218,0,processed
NCT00759473,1,processed
NCT04290039,1,processed
NCT03480750,1,processed
NCT00662857,0,processed
NCT02989493,1,processed
NCT02149264,1,processed
NCT00755846,0,processed
NCT05052983,1,processed
NCT03877510,1,processed
NCT00833417,1,processed
NCT03851588,1,processed
NCT02632812,1,processed
NCT01370564,1,processed
NCT03306043,1,processed
NCT03123939,1,processed
NCT02141204,0,processed
NCT04686279,1,processed
NCT00844480,0,processed
NCT02785406,1,processed
NCT00098254,1,processed
NCT02094586,0,processed
NCT05121766,0,processed
NCT03742973,0,processed
NCT03377803,1,processed
NCT00116584,1,processed
NCT00248781,1,processed
NCT04134936,1,processed
NCT01880320,1,processed
NCT00955409,1,processed
NCT04338321,1,processed
NCT03168438,1,processed
NCT02851173,0,processed
NCT01273883,1,processed
NCT03427125,1,processed
NCT00871234,0,processed
NCT00615069,1,processed
NCT02075593,1,processed
NCT00697801,1,processed
NCT00875277,0,processed
NCT03364686,0,processed
NCT00321893,1,processed
NCT03144804,1,processed
NCT02608450,1,processed
NCT04225221,1,processed
NCT00439231,1,processed
NCT00687102,1,processed
NCT04938453,0,processed
NCT00819156,1,processed
NCT02286726,1,processed
NCT00942266,1,processed
NCT05176717,-1,processed
NCT03495102,1,processed
NCT00505895,1,processed
NCT01658514,0,processed
NCT05087030,0,processed
NCT00966693,1,processed
NCT02401815,1,processed
NCT02955602,0,processed
NCT03936387,1,processed
NCT02924038,1,processed
NCT02554812,0,processed
NCT03402841,1,processed
NCT04714359,1,processed
NCT03037931,1,processed
NCT00859898,0,processed
NCT00847886,1,processed
NCT04936334,1,processed
NCT03168711,1,processed
NCT00917553,1,processed
NCT03150797,1,processed
NCT03988803,0,processed
NCT04429022,1,processed
NCT00323284,1,processed
NCT00912301,1,processed
NCT02144285,1,processed
NCT02706405,1,processed
NCT04425902,-1,processed
NCT03856164,1,processed
NCT00868296,0,processed
NCT05974046,1,processed
NCT03627091,1,processed
NCT03467412,1,processed
NCT04433585,0,processed
NCT00506493,1,processed
NCT05010070,1,processed
NCT00659984,1,processed
NCT03931291,1,processed
NCT01669863,1,processed
NCT05265247,1,processed
NCT00757601,1,processed
NCT04842747,1,processed
NCT01601652,1,processed
NCT01760473,1,processed
NCT03374956,1,processed
NCT01139515,1,processed
NCT01579565,1,processed
NCT02305017,1,processed
NCT04171700,1,processed
NCT00062374,1,processed
NCT00789854,0,processed
NCT02170220,1,processed
NCT02737358,1,processed
NCT02975934,1,processed
NCT01660711,1,processed
NCT05559905,0,processed
NCT00584844,1,processed
NCT01274429,-1,processed
NCT05060237,1,processed
NCT00468052,1,processed
NCT03789318,0,processed
NCT00148941,1,processed
NCT04558346,1,processed
NCT01661946,1,processed
NCT04847050,-1,processed
NCT00446550,1,processed
NCT02430077,1,processed
NCT02809131,1,processed
NCT02927301,1,processed
NCT03205761,1,processed
NCT04762160,-1,processed
NCT04767698,-1,processed
NCT00647426,1,processed
NCT00708305,0,processed
NCT00777608,0,processed
NCT01778556,1,processed
NCT01475331,1,processed
NCT05081388,1,processed
NCT00849524,1,processed
NCT04581785,0,processed
NCT03644550,0,processed
NCT05364671,1,processed
NCT02046135,0,processed
NCT03299244,1,processed
NCT02539134,1,processed
NCT04487860,0,processed
NCT00286741,0,processed
NCT04725812,1,processed
NCT00834444,0,processed
NCT00798603,1,processed
NCT01982643,1,processed
NCT02509078,0,processed
NCT01623167,1,processed
NCT03281876,0,processed
NCT01719744,1,processed
NCT04723394,1,processed
NCT00267956,1,processed
NCT01027884,1,processed
NCT02065154,1,processed
NCT05128929,0,processed
NCT03374241,1,processed
NCT01794923,0,processed
NCT02998645,1,processed
NCT05564429,0,processed
NCT04161144,1,processed
NCT01282801,1,processed
NCT00426153,1,processed
NCT00110994,0,processed
NCT02333331,0,processed
NCT03417154,1,processed
NCT05332340,0,processed
NCT00003473,1,processed
NCT02879162,1,processed
NCT00409240,1,processed
NCT04725240,1,processed
NCT00158743,1,processed
NCT03915470,1,processed
NCT03735420,1,processed
NCT00050011,1,processed
NCT00710034,1,processed
NCT04365660,1,processed
NCT00101686,1,processed
NCT00831844,1,processed
NCT03098433,1,processed
NCT03532178,1,processed
NCT04811131,1,processed
NCT00617539,1,processed
NCT00924027,1,processed
NCT03781479,1,processed
NCT00499746,1,processed
NCT00509067,1,processed
NCT01533077,1,processed
NCT00031447,1,processed
NCT03008070,1,processed
NCT03264066,1,processed
NCT04906980,0,processed
NCT04730804,1,processed
NCT00573768,1,processed
NCT01174238,1,processed
NCT00887965,1,processed
NCT00779402,0,processed
NCT04074161,0,processed
NCT00988858,1,processed
NCT05232864,0,processed
NCT00328263,1,processed
NCT00807560,1,processed
NCT01441180,1,processed
NCT01517178,0,processed
NCT03894540,0,processed
NCT03989440,1,processed
NCT00764660,0,processed
NCT03057431,1,processed
NCT04354428,1,processed
NCT01533974,1,processed
NCT00965497,1,processed
NCT00761462,1,processed
NCT04182880,1,processed
NCT01286454,1,processed
NCT01230060,1,processed
NCT01867333,1,processed
NCT02091206,1,processed
NCT00958243,1,processed
NCT00066066,1,processed
NCT01658995,0,processed
NCT01430169,1,processed
NCT02853136,1,processed
NCT00414167,1,processed
NCT03518086,1,processed
NCT00744055,1,processed
NCT00947765,1,processed
NCT03329001,0,processed
NCT03126539,1,processed
NCT00413972,0,processed
NCT03841773,0,processed
NCT00111813,1,processed
NCT03958630,1,processed
NCT01091675,1,processed
NCT00080535,1,processed
NCT03661723,1,processed
NCT03416179,0,processed
NCT01890421,0,processed
NCT01217190,1,processed
NCT00534430,1,processed
NCT05093322,1,processed
NCT03788967,0,processed
NCT02149836,1,processed
NCT01754857,1,processed
NCT04690855,1,processed
NCT00835692,0,processed
NCT03148275,1,processed
NCT01267292,1,processed
NCT02446236,1,processed
NCT02387554,1,processed
NCT03760250,1,processed
NCT03788434,1,processed
NCT01190306,-1,processed
NCT02945553,1,processed
NCT02643303,1,processed
NCT01654666,1,processed
NCT00661583,1,processed
NCT04177706,1,processed
NCT00340678,1,processed
NCT02539459,0,processed
NCT00582907,0,processed
NCT00939029,1,processed
NCT00817219,1,processed
NCT02644096,1,processed
NCT00113087,0,processed
NCT04822597,1,processed
NCT01928693,1,processed
NCT02620787,1,processed
NCT00830869,-1,processed
NCT04045145,1,processed
NCT01289522,1,processed
NCT04523220,1,processed
NCT02299297,1,processed
NCT02625090,1,processed
NCT01020838,1,processed
NCT00804570,0,processed
NCT00952588,1,processed
NCT04802967,0,processed
NCT03703791,1,processed
NCT00624520,0,processed
NCT01696955,0,processed
NCT03169894,-1,processed
NCT05386030,1,processed
NCT01638052,1,processed
NCT00739973,0,processed
NCT00737594,1,processed
NCT03811028,1,processed
NCT03028350,1,processed
NCT00782626,1,processed
NCT00853151,0,processed
NCT02272725,1,processed
NCT03324776,1,processed
NCT00942422,1,processed
NCT00871923,1,processed
NCT00118274,1,processed
NCT00080470,1,processed
NCT00875433,1,processed
NCT01000974,1,processed
NCT00616902,0,processed
NCT05501600,0,processed
NCT03996473,0,processed
NCT02934555,1,processed
NCT03251144,1,processed
NCT00758563,1,processed
NCT00562315,1,processed
NCT01847443,1,processed
NCT03443973,0,processed
NCT02815644,1,processed
NCT00784875,1,processed
NCT00998049,1,processed
NCT04385199,1,processed
NCT01052480,0,processed
NCT00838331,1,processed
NCT04159896,0,processed
NCT00381849,0,processed
NCT03711578,1,processed
NCT03019289,1,processed
NCT00853385,1,processed
NCT00479115,1,processed
NCT03981861,1,processed
NCT02092168,1,processed
NCT02491983,1,processed
NCT03348683,1,processed
NCT01389882,1,processed
NCT01672996,1,processed
NCT03920293,0,processed
NCT03535740,0,processed
NCT00904995,1,processed
NCT02435173,1,processed
NCT03843125,0,processed
NCT05327816,0,processed
NCT02243306,1,processed
NCT03921528,1,processed
NCT03989102,1,processed
NCT00764322,1,processed
NCT02547987,1,processed
NCT03698994,1,processed
NCT05126433,-1,processed
NCT01363388,1,processed
NCT02359890,1,processed
NCT01867671,1,processed
NCT03671148,1,processed
NCT05153499,-1,processed
NCT03368235,0,processed
NCT04247074,1,processed
NCT00930930,1,processed
NCT03717506,1,processed
NCT03807778,1,processed
NCT04755816,1,processed
NCT02568397,1,processed
NCT01296815,1,processed
NCT00530218,1,processed
NCT02832167,1,processed
NCT00700063,1,processed
NCT03415581,1,processed
NCT02544217,-1,processed
NCT01841606,1,processed
NCT04629443,1,processed
NCT01140360,1,processed
NCT02624843,1,processed
NCT01330355,0,processed
NCT00475423,1,processed
NCT03956550,0,processed
NCT00976716,1,processed
NCT02606461,0,processed
NCT04784559,0,processed
NCT00968708,0,processed
NCT03303794,0,processed
NCT04910100,1,processed
NCT01862536,1,processed
NCT04210843,0,processed
NCT05169567,1,processed
NCT00770224,1,processed
NCT04899115,1,processed
NCT00695110,1,processed
NCT02189850,0,processed
NCT03569891,1,processed
NCT04960202,1,processed
NCT00893971,1,processed
NCT03205488,0,processed
NCT03952143,0,processed
NCT00813124,1,processed
NCT01640808,0,processed
NCT03629223,1,processed
NCT00851357,1,processed
NCT03792347,1,processed
NCT00856492,1,processed
NCT01255137,1,processed
NCT02795429,1,processed
NCT01607879,0,processed
NCT02417844,0,processed
NCT05021978,0,processed
NCT02659020,0,processed
NCT04610684,0,processed
NCT00679367,1,processed
NCT02432209,0,processed
NCT00930176,1,processed
NCT00791661,1,processed
NCT00758758,1,processed
NCT01977456,1,processed
NCT04129151,1,processed
NCT00818441,1,processed
NCT00852202,0,processed
NCT00564629,1,processed
NCT01844687,1,processed
NCT03966365,0,processed
NCT01532518,1,processed
NCT03699540,1,processed
NCT01394926,1,processed
NCT03382600,1,processed
NCT00577005,0,processed
NCT00918723,1,processed
NCT01427881,1,processed
NCT06022224,1,processed
NCT03840135,1,processed
NCT03217266,1,processed
NCT00666211,1,processed
NCT04435184,1,processed
NCT00936221,0,processed
NCT04098068,1,processed
NCT01738672,0,processed
NCT06582732,1,processed
NCT00968071,1,processed
NCT01208662,1,processed
NCT03473184,0,processed
NCT01061476,1,processed
NCT05764525,1,processed
NCT03773978,1,processed
NCT03675737,1,processed
NCT05101486,1,processed
NCT02749968,1,processed
NCT05046795,1,processed
NCT03887442,0,processed
NCT02864992,1,processed
NCT00407966,1,processed
NCT02282930,1,processed
NCT00257322,1,processed
NCT03839446,1,processed
NCT00953771,0,processed
NCT04220775,1,processed
NCT00855894,1,processed
NCT02283788,1,processed
